1.0880164264e+03,6.4772251293e+01,-8.9375907049e+01,-1.0824029965e+03;
2.9617127018e+02,1.7756148137e+01,9.9879567401e+00,2.9546976359e+02;
1.2767829531e+02,-8.2528399430e+01,7.9387950309e+01,-5.6103276464e+01;
1.0532177122e+02,-6.6296338460e+01,6.6822859723e+01,-4.7245914305e+01;
2.2356524085e+01,-1.6232060970e+01,1.2565090586e+01,-8.8573621585e+00;
1.3552495212e+03,0.0000000000e+00,0.0000000000e+00,1.3552495212e+03;
1.4099636827e+03,-0.0000000000e+00,-0.0000000000e+00,-1.4099636827e+03;
7.9943310686e+02,6.2124116782e+01,-6.3564662901e+01,7.9447682161e+02;
1.4042775673e+03,1.1042966315e+01,1.9627421806e+01,-1.4040969707e+03;
5.6150252978e+02,-7.3167083096e+01,4.3937241095e+01,5.5490598754e+02;
1.3925082143e+01,-5.8481024619e-01,1.7482543357e+00,1.3802518481e+01;
5.4757744764e+02,-7.2582272850e+01,4.2188986759e+01,5.4110346906e+02;
5.5031120434e+02,0.0000000000e+00,0.0000000000e+00,5.5031120433e+02;
3.9957256781e+02,-0.0000000000e+00,-0.0000000000e+00,-3.9957054953e+02;
1.6503675341e+02,1.0270632700e+02,-1.8063203013e+00,1.2917150449e+02;
4.4203608816e+02,-4.1032570258e+02,1.3294866761e+02,9.6704497947e+01;
3.4281093058e+02,3.0761937558e+02,-1.3114234731e+02,-7.5135347628e+01;
8.3756547021e+01,7.5596379763e+01,-3.2549265409e+01,-1.5520691250e+01;
2.5905438356e+02,2.3202299582e+02,-9.8593081896e+01,-5.9614656377e+01;
5.1038251998e+02,0.0000000000e+00,0.0000000000e+00,5.1038251997e+02;
3.2089689154e+02,-0.0000000000e+00,-0.0000000000e+00,-3.2089689150e+02;
4.7601494593e+02,-5.8402059355e+01,-6.9225491046e+01,4.6731922665e+02;
1.5060678465e+02,8.9068327859e+01,-4.6345696819e+01,-1.1225556965e+02;
2.0465768094e+02,-3.0666268504e+01,1.1557118786e+02,-1.6557802853e+02;
1.8528366824e+02,-2.6728169229e+01,1.0191811839e+02,-1.5240846377e+02;
1.9374012698e+01,-3.9380992750e+00,1.3653069475e+01,-1.3169564762e+01;
3.3944205458e+02,-0.0000000000e+00,0.0000000000e+00,3.3944205457e+02;
2.8775419803e+01,0.0000000000e+00,-0.0000000000e+00,-2.8747380487e+01;
3.7606002489e+01,2.4605173247e+01,-2.8113387667e+01,-4.1013908057e+00;
1.4344548433e+02,-3.2537832647e+01,5.2451917915e+01,1.2948626461e+02;
1.8716598756e+02,7.9326594003e+00,-2.4338530248e+01,1.8530980028e+02;
1.2068213739e+02,7.5263910385e+00,-1.4132875085e+01,1.1961518952e+02;
6.6483850175e+01,4.0626836173e-01,-1.0205655163e+01,6.5694610759e+01;
2.2806971469e+02,0.0000000000e+00,0.0000000000e+00,2.2806971467e+02;
1.9507239361e+01,-0.0000000000e+00,-0.0000000000e+00,-1.9507239194e+01;
1.0524683499e+02,-4.3659490308e+01,-2.5285077043e+01,9.2365632432e+01;
1.1893417353e+02,4.3945337302e+01,4.1375899513e+01,1.0248014391e+02;
2.3395945526e+01,-2.8584699353e-01,-1.6090822470e+01,1.3716699139e+01;
1.2323682375e+00,7.1838583699e-01,8.2052339246e-01,-5.7392911089e-01;
2.2163577289e+01,-1.0042328305e+00,-1.6911345862e+01,1.4290628250e+01;
5.8760977412e+02,-0.0000000000e+00,0.0000000000e+00,5.8760977410e+02;
4.9089597247e+02,0.0000000000e+00,-0.0000000000e+00,-4.9089597246e+02;
3.6502583187e+02,1.0991033145e+01,-1.3055214761e+02,-3.4070396515e+02;
4.2486854256e+02,2.1860136323e+02,-2.7751866186e+01,3.6325825022e+02;
2.8861137216e+02,-2.2959239638e+02,1.5830401379e+02,7.4159516573e+01;
2.7765853187e+02,-2.2037952947e+02,1.5280752410e+02,7.1951260494e+01;
1.0952840294e+01,-9.2128669086e+00,5.4964896911e+00,2.2082560797e+00;
8.8829450406e+02,0.0000000000e+00,0.0000000000e+00,8.8829450405e+02;
1.6749866447e+02,-0.0000000000e+00,-0.0000000000e+00,-1.6749384973e+02;
4.7002919011e+02,-1.1022098474e+02,-7.8118383299e+01,4.5019583766e+02;
1.5284619038e+02,-6.6019377028e+00,4.8041313808e+01,-1.4494409819e+02;
