0.18712515977515043, 0.44779996645758935
0.2904843779290234, 0.5881366243430368
0.3821827162834017, 0.6323680863149774
0.45002377817085026, 0.5698040968970668
0.6025255942397729, 0.6959584830631149
0.7434245448365608, 0.7167543881016303
0.7737972765301526, 0.762342492805697
0.8099446651164124, 0.8648805850953885
0.8461456053894674, 0.9588771833413632
0.8884782138004876, 1.0528804755481875
0.9488416751552027, 1.2049860091348308
1.003293030287809, 1.3220647231813878
1.0453578802648567, 1.4587754856067936
1.0874361181636027, 1.5933508745212703
1.123114929490412, 1.7706270396934791
1.2574828056185599, 1.8551215605138625
1.2086235853794651, 1.8241050929185962
1.2086369733011635, 1.8219697194076672
1.4152233154481495, 1.928110501426456
1.404435328143407, 1.8883805049936462
1.484103025051379, 1.895483753734883
1.5273966949843345, 1.8361977331928703
1.6072757297991203, 1.8095925857972979
1.6517771815253166, 1.5576653692336124
1.6827568323359108, 1.506449874775561
1.7476480888090977, 1.425375967949174
1.76908215144858, 1.4296701438340047
1.8162790380767637, 1.7258288223696305
1.8470266315779158, 1.7116264687676834
1.8662516871371269, 1.579253392972629
1.9093161686010038, 1.5565229332486639
1.9647153885898732, 1.5224172027214424
2.020239562514595, 1.4683813194255497
2.063750308035093, 1.3744717426706157
2.088276980586956, 1.3744985185140128
2.125575730439297, 1.293394488863804
2.1682631187753305, 1.3308103830310078
2.2286091758318376, 1.4856919021818589
2.272173473039129, 1.3832408313832085
2.398509552428231, 1.3516529864154476
2.352407287778929, 1.3000482859480156
2.352416213060061, 1.2986247036073961
2.4646293100972843, 1.3307780288869029
2.5301988879365345, 1.3045131578345037
2.530212275858232, 1.3023777843235746
2.566573871191671, 1.3707499004384007
2.578837207467603, 1.3707632883600993
2.591073767900135, 1.375047423303656
2.602748035621329, 1.469017245706234
2.6150113718972596, 1.4690306336279326
2.7703782032096838, 1.4642176757772805
2.6898804551563993, 1.542935786524772
2.6636095276632306, 1.5416868846863154
2.7004263123344225, 1.5374563014295533
2.811251528155556, 1.4649740933532522
2.810876666347995, 1.5247645516592663
2.873237605620143, 1.3582723574152917
2.8916326100340397, 1.3582924392978397
2.9291321787118614, 1.2451578069836946
2.929145566633559, 1.2430224334727655
2.9715674278559048, 1.322789902273396
3.0127665255631078, 1.597588151738882
3.031134754133608, 1.601878980643288
3.0492352242701353, 1.6488772797662754
3.094486399611452, 1.2773691465905619
3.119495037344465, 1.2005224760405124
3.1562850461722585, 1.2005626398056082
3.212541093149839, 1.029793004578926
3.274540558536123, 0.9209558951300365
3.3337017845223036, 1.2648179699981106
3.3904576472432977, 1.9923354856631077
-3.736338531847522, 0.09583589684699856
-3.6947751767884363, 0.21802397479944569
-3.6535947115948897, 0.40128298630519676
-3.608717378734079, 0.959397777722008
-3.5812417301070285, 1.3995626859049126
-3.535017681167429, 1.7428762627549328
